voice_id,name,language,gender,preview_audio,support_interactive_avatar,support_locale
9afa1d5869b44e53a3325fdc63d966bd,Thanos - Excited 🤩,English,male,N/A,N/A,True
9b00ac1ce4b84950b9d3b61b63dfc7f8,Rina,English,female,N/A,N/A,True
9b1e38002cdf44aeaf05ad43fecddd5f,Nathan Reed,English,male,https://resource.heygen.ai/text_to_speech/wWSx42Y6gZCN2HyaGmJLWC.mp3,N/A,True
9b4cf29f1de846c38df71339d9e7a094,Jansen,English,female,N/A,N/A,True
9b6d89a2ac3f4a0eaa82f4d9ed9cabbf,Carl Hudson,English,male,https://resource.heygen.ai/text_to_speech/uqACmYUviAeumvTaMBwSaH.mp3,N/A,True
9b6e294a31294f1190793feb7cf3a51a,Ann - IA,English,female,https://resource.heygen.ai/text_to_speech/locale=model=id=Virxr3X5JhpX7yFH6eFNEP.mp3,N/A,True
9bd9594b2f52471c904b3950af5323ec,Lehka ,English,female,https://resource.heygen.ai/text_to_speech/uQUfUx3baRrENAGGpWNwM5.mp3,N/A,True
9c21923eec774dd29e04f99d46f66f71,Jessica,English,female,N/A,N/A,True
9c32b2c1599b4f0c87c215bf086eed51,Keisha,English,female,https://static.heygen.ai/instant_avatar/voice_clone/561ac7e163fa4d42a9115b5db9beeaf6/voice_previews/d502d6305405403ab8e0e8690f9ff83f.wav,N/A,True
9c3fffd41ca64d5d83bdfe60be3c532a,Teen Tara,English,female,https://resource.heygen.ai/text_to_speech/8ETFYNx4XZH4AF9DSWQFqi.mp3,N/A,True
9caef63304614c39b5397f2ce9431baf,Husky Harold - Serious 😐,English,male,N/A,N/A,True
9cb79dce7a1e454d975bd361c487b04f,Yogi Scott - Friendly 😊,English,male,N/A,N/A,True
835c7fa81a3c491991593eed7ca35421,Becca 5,English,female,https://static.heygen.ai/voice_preview/ac56e7c738c94e5b9fac1f307dd3c8c0.mp3,N/A,True
8b697adb69794662b62e559f344b4892,Daran inside sitting,English,male,https://static.heygen.ai/voice_preview/05ecb168b9524bff9a62f29f66d5e27c.mp3,N/A,True
8e74e7c34a984db0a00410fd6ac3f023,Juliet 4,English,female,https://static.heygen.ai/voice_preview/8858cfd0f5244c3f9e5b516b216e2833.mp3,N/A,True
8f2462728e4c4738882a131bd158e4f1,Tonya 4,English,female,https://static.heygen.ai/voice_preview/6ff320aef7c043839e1d17bcf11e3b29.mp3,N/A,True
8ff4c2b6e72349928ebc39a00194b703,Janelle 5,English,female,https://static.heygen.ai/voice_preview/f82b11b21ad6469aadce66375077f5b4.mp3,N/A,True
90e641629d7c43509f8e4af44201d0d2,Kira 3,English,female,https://static.heygen.ai/voice_preview/4c3867e88b8a416e849934adc56a5fa2.mp3,N/A,True
93b434b3496a4f22b5dbf90f97a57184,Amber 4,English,female,https://static.heygen.ai/voice_preview/5e6f3e051b31436382e8be3fbfc6044d.mp3,N/A,True
959e12d37f804621b3765180a240c96d,Juliet 2,English,female,https://static.heygen.ai/voice_preview/868515ed4f42472ba98db39b049c536f.mp3,N/A,True
9601d91197304203b3323f00c394a48c,Tim outside sitting,English,male,https://static.heygen.ai/voice_preview/d5e2d3353d384aaf9fa8c5375e827c4d.mp3,N/A,True
9ba97e8e1ed74b8e987533f78d328379,Juliet 1,English,female,https://static.heygen.ai/voice_preview/91bf52f765f940c09782563ec15eb49c.mp3,N/A,True
9c9db984e9434c4dbc04120b276216d7,Tim at cafe,English,male,https://static.heygen.ai/voice_preview/cc7e8aba359647978ee46a78406bc2b8.mp3,N/A,True
5123363487cb418ca601242052d7a1a4,Lea inside sitting,English,female,https://static.heygen.ai/voice_preview/d98e14b5c7a045f7ae8939a4884567c0.mp3,N/A,True
53f8d7dbf7f14a59aa2db2f8aa1725d3,Lea outside walking,English,female,https://static.heygen.ai/voice_preview/d58e483b8216435dab595f7d5248f2a4.mp3,N/A,True
5e79b182416849a4beba3b57a8057d4d,Daran outside sitting,English,male,https://static.heygen.ai/voice_preview/4d90bfa284e44ec09c8610b0661da781.mp3,N/A,True
5f8c50a6c11f4214b60bf5c8e3efebfc,Gail inside standing,English,female,https://static.heygen.ai/voice_preview/173f8b557e35422bb9db5b02469e8a75.mp3,N/A,True
60ed4c20d0e74c2f8a539b9952959c97,Avery 5,English,female,https://static.heygen.ai/voice_preview/3cbb1756aa394e779b44562ed627c085.mp3,N/A,True
61e4df2b8abb4703b21a6cbe8b0f95b0,Belinda 2,English,female,https://static.heygen.ai/voice_preview/0ea1a32ed85143f79c88bc37bc3b7af3.mp3,N/A,True
6629d4fcb6ef49f6801f165e28a05b79,Juliet 5,English,female,https://static.heygen.ai/voice_preview/7e69004c41a84927b0d37cd6681acbc8.mp3,N/A,True
9da09254566748c892848daadea4ca53,Kelsey 3,English,female,https://static.heygen.ai/voice_preview/5e2e94eee7c34056bee3a095d0c63af9.mp3,N/A,True
9e11a965228c499993433d0472bd8d4e,Gail outside walking,English,female,https://static.heygen.ai/voice_preview/9c1a44b7c24c414a9c4df38bf196a286.mp3,N/A,True
9e69d4a4581f433a8276e20251ea9a15,Kelsey 1,English,female,https://static.heygen.ai/voice_preview/71f600d5641342ccace02b9251581b9f.mp3,N/A,True
9e797c386b584d6b86d7686b9f7724c2,Jacob 4,English,male,https://static.heygen.ai/voice_preview/8d36b147eb154165afa4a6d8bbb2727c.mp3,N/A,True
9ee64f2d751849e08f49d8aae8635217,Dora 2,English,female,https://static.heygen.ai/voice_preview/a04f6fed557c420ab471b9441d92b827.mp3,N/A,True
a700bf6db4f444a0bc04e3065031ce06,Jacob 5,English,male,https://static.heygen.ai/voice_preview/adffcbbb22f046c38aec736e0a41935a.mp3,N/A,True
a89030d12a784651be3f287da0480891,Nash 4,English,male,https://static.heygen.ai/voice_preview/39161a29c66b41358381c02071ca7f32.mp3,N/A,True
a8e629ba13aa468eaad7223cbd552412,Dora 1,English,female,https://static.heygen.ai/voice_preview/eb706a7635a64132b4fa5a40a96936ec.mp3,N/A,True
a949466e82aa4a9db5068f57947a0480,Daran outside walking,English,male,https://static.heygen.ai/voice_preview/fda2e0f98988451280678eff56ec6d6c.mp3,N/A,True
ab44a96fc26b46d390de521920d1d827,Belinda 3,English,female,https://static.heygen.ai/voice_preview/e614f18aee1d476fa620fb1f547dae90.mp3,N/A,True
ad1725f858f44fbaa9904853759f1f02,Lukas in car,English,male,https://static.heygen.ai/voice_preview/65c808d51ba04fd99e4457e3f63ed3fe.mp3,N/A,True
b2ec582786344f86a97dacf21c18d1d9,Becca 4,English,female,https://static.heygen.ai/voice_preview/8f4848153527402fa7b149a86ed2cc23.mp3,N/A,True
b5ac3066690f4eceabebd0f03c4ea96a,Eliza 2,English,female,https://static.heygen.ai/voice_preview/da3f5db3a10a4a58bcd09cc8d5cdc590.mp3,N/A,True
b730443afe1b4d65904f58d238b9a4d1,Jacob 3,English,male,https://static.heygen.ai/voice_preview/884dcad29a5a4b51b16d7a11b5916f64.mp3,N/A,True
6c8e514e6b60444493b56bf12f468b61,Ariella 5,English,female,https://static.heygen.ai/voice_preview/4379847a161b451ea47979b5c2f42ec0.mp3,N/A,True
712b1df5bb1e42ad9df9d6f67d1fcea0,Brody 3,English,male,https://static.heygen.ai/voice_preview/81e37fb2138c4909a177600a054d9eb8.mp3,N/A,True
721a2834e1d94dbab5881229beb7e832,Kelsey 4,English,female,https://static.heygen.ai/voice_preview/e2be381e3b4341cc914b2fc12e806cbb.mp3,N/A,True
73269f2e407f40f192335aa08453e1d6,Amber 5,English,female,https://static.heygen.ai/voice_preview/41642eefa29242cc8d3a4128a5654e68.mp3,N/A,True
781e1c9869404298b09ed2948bfe047a,Ariella 3,English,female,https://static.heygen.ai/voice_preview/ffebd539fd6b493388fde56402e1cae9.mp3,N/A,True
7a365a58893946199cdf2d691ee76a29,Jacob 2,English,male,https://static.heygen.ai/voice_preview/433bd06fa06e4acda25e472ff99e2fa4.mp3,N/A,True
7b9ce177a66e4e818ae2334df6b96942,Kira 4,English,female,https://static.heygen.ai/voice_preview/4e969d18078e4ea294c65a844d20db9c.mp3,N/A,True
8217b57983e64605b302b9c2d26d68dc,Eliza 1,English,female,https://static.heygen.ai/voice_preview/4180dc476e524d0697b823321ebce4bb.mp3,N/A,True
ba917cf024604037954f462b8ab4ac33,Lea inside ,English,female,https://static.heygen.ai/voice_preview/97704f4299c44950b1fa90302b3cc4ab.mp3,N/A,True
bddeea54679945d0afaedbeb70e9ffa5,Tim laying inside,English,male,https://static.heygen.ai/voice_preview/962c71f634694b998700e6bc426f731d.mp3,N/A,True
be36af4ef6634e83bec19c108efdc0bb,Tonya 5,English,female,https://static.heygen.ai/voice_preview/5b083e896e814c52aa64663dc434388a.mp3,N/A,True
c4d9c0595d374dd7a4d73b8e48394f26,Tonya 2,English,female,https://static.heygen.ai/voice_preview/1bc8835b90d946909ede859adc80b24e.mp3,N/A,True
c76704b23ede4ae4b7f5a14d9ab0bbbd,Belinda 4,English,female,https://static.heygen.ai/voice_preview/4fc58569023349af8ac5eb251b39c945.mp3,N/A,True
ca0bad71bdde44f5b8af43aa666542b8,Clara 5,English,female,https://static.heygen.ai/voice_preview/90c8b1e05c01429a82642f97cc93e5ec.mp3,N/A,True
cc7021e4b9dd4d698bb130d588d9d1b8,Lea in car 2,English,female,https://static.heygen.ai/voice_preview/39cd44707d8743d18ad46c0037b49f51.mp3,N/A,True
cc878136b52e4a27b6b87afe02f510bd,Stella 5,English,female,https://static.heygen.ai/voice_preview/e2fc60ba733145039de7a7a8f28088fe.mp3,N/A,True
cd86b669fbd7441f99d36c31117abcfb,Lucas inside standing,English,male,https://static.heygen.ai/voice_preview/900bfd3e55544599a9d95fbf8ed02ae8.mp3,N/A,True
ced0a766afb74100b7ac06b6a4d84e2e,Dora 3,English,female,https://static.heygen.ai/voice_preview/bca435b74cf64c41b23357ba8152364e.mp3,N/A,True
d05059ee864344f385e16816ef4eedd4,Janelle 1,English,female,https://static.heygen.ai/voice_preview/ba6f5e8f769b49aabd6fbc86694c9f21.mp3,N/A,True
d4efc0dc3c7445d5a357fe6aaecaf39c,Lucas Inside — black hoodie,English,male,https://static.heygen.ai/voice_preview/bcf3c73da42444ea9efb9b0c1626ce35.mp3,N/A,True
d5e004905a6b43a6a28d04b1ed3f6216,Lila 4,English,female,https://static.heygen.ai/voice_preview/7b852c130982420a89aee4dadb8edff5.mp3,N/A,True
d7d6b3a7c7cd43da9ca31dd646de7682,Eliza 5,English,female,https://static.heygen.ai/voice_preview/6ae61767c9d24c388948124e2eaed0bc.mp3,N/A,True
dc9976c395d44db9987061f565dcb81f,Daran outside sitting 2,English,male,https://static.heygen.ai/voice_preview/3f10cd72ea5f408782a512e0201f002f.mp3,N/A,True
dcfe3da179ea478cac4b62b3f9e089b7,Dora 5,English,female,https://static.heygen.ai/voice_preview/d34a15103aaf485ba6ff66d7385e889b.mp3,N/A,True
dd00b0b9c5284a20bcdb5d1d1802362f,Lea on balcony,English,female,https://static.heygen.ai/voice_preview/c89ed634f01a4a0c97384bb8f0ad3f6a.mp3,N/A,True
e3e6c8c1ac5540f48636570ac096f91c,Kira 2,English,female,https://static.heygen.ai/voice_preview/c5cb881ea33a46459b0e59c29e895f12.mp3,N/A,True
edebbe11c73742b3a8ca80a8f354b849,Kelsey 5,English,female,https://static.heygen.ai/voice_preview/46b2dd84672642ff9e7e3dbe2b785b9b.mp3,N/A,True
efe4d8ac7dea48349f0fdf4670b948e5,Kim inside sitting,English,female,https://static.heygen.ai/voice_preview/2669e4b186434bbdb1a7276654c78e47.mp3,N/A,True
f0224f68a0754e259d9d181309d5460e,Kelsey 2,English,female,https://static.heygen.ai/voice_preview/564200cba91d4c4197a53776bd4edf13.mp3,N/A,True
f0bfb04dd47d4de3aff3e9478311d2b6,Juliet 3,English,female,https://static.heygen.ai/voice_preview/92a95acfe0e5423ca8e3e9c7281af804.mp3,N/A,True
f20b78f7ea3140afb4ef4c45fea70392,Amber 1,English,female,https://static.heygen.ai/voice_preview/c6f4be6bee9045559485db219780e936.mp3,N/A,True
f541fbd3acb3413dad2fbe7752bb4fe6,Stella 2,English,female,https://static.heygen.ai/voice_preview/5a2c6893a99e4afabd97653e00c8c685.mp3,N/A,True
fd6cb2edd3ba4bde8014e9b0a5d0b388,Avery 4,English,female,https://static.heygen.ai/voice_preview/06428595b5e64fc0abe80e2a7b73496d.mp3,N/A,True
ff2bd0194f0148e1a433ed10915b77f3,Lucas outside at cafe,English,male,https://static.heygen.ai/voice_preview/411267f2952448bf9b8cf0103ef25987.mp3,N/A,True
36de3c8296874bcc845feef73fb926e3,Janelle 4,English,female,https://static.heygen.ai/voice_preview/6c3a4be51e494bf3afc8d25982167b31.mp3,N/A,True
38240664e491459b8ee4e5efb5c95e03,Brody 2,English,male,https://static.heygen.ai/voice_preview/4c048f373617437b95afeae3343b1f5e.mp3,N/A,True
38daad3a2cf14a1d8756365bfd973e03,Avery 1,English,female,https://static.heygen.ai/voice_preview/a54f780a7c7d4439a39552693b0f06c4.mp3,N/A,True
3d4ac84207c8416a85c619e2ef7204c0,Brody 4,English,male,https://static.heygen.ai/voice_preview/d8b9fa2e3ea64934ab8f12a1f34def12.mp3,N/A,True
3e45ce43d1b849439a08e7b74cb7ec19,Tim outside at cafe,English,male,https://static.heygen.ai/voice_preview/a4b1a8ec4bf94dddbbacee7d6bc40960.mp3,N/A,True
40d94117dba1419cb55006cb2565c80c,Lila 3,English,female,https://static.heygen.ai/voice_preview/46116e3b62d04206a1b4c9830bac5d52.mp3,N/A,True
46d925067074490e8abeac646177fb25,Eliza 4,English,female,https://static.heygen.ai/voice_preview/395cff1bd63345ea91b860cbe11150f4.mp3,N/A,True
47aff89a92ce42edb3301f74e5aa7f6b,Becca 1,English,female,https://static.heygen.ai/voice_preview/dcbb5d3c7c3e47ebb2878687b3eb8f48.mp3,N/A,True
4996af23728e42da87987193b118edf0,Nash 2,English,male,https://static.heygen.ai/voice_preview/6e0fa4be9715473d959ad18156ec8a9a.mp3,N/A,True
49d60ebc84f0498e96efc70edecb7a89,Janelle 3,English,female,https://static.heygen.ai/voice_preview/daa3d40e38bb4a95b21cc3b1b9faea2f.mp3,N/A,True
4a807189181944a59948901b7364af48,Clara 1,English,female,https://static.heygen.ai/voice_preview/15d9d4ac1587470f93c9fdc73ec0d7f1.mp3,N/A,True
05a6438db65442b0bbe31526e5fe8d80,Brody 5,English,male,https://static.heygen.ai/voice_preview/2a0a6de460eb43a2b3f57833cb605d8b.mp3,N/A,True
080d9383c0314056aef392892e009806,Daran inside booth,English,male,https://static.heygen.ai/voice_preview/ef3c5118e9b84875b1de93b258ceac7f.mp3,N/A,True
17b422ec8f0143538789ba38053cd298,Lila 1,English,female,https://resource.heygen.ai/text_to_speech/locale=unknownmodel=eleven_multilingual_v2id=WAMNAF49WeJqRzdHubk4Ug.mp3,N/A,True
19b19ec3d6b542278b28a85a30e7d83e,Avery 2,English,female,https://static.heygen.ai/voice_preview/61140933b1554c28b9852b0362f61ff7.mp3,N/A,True
1b178c04e9264a9cbb9101b425f6fee2,Belinda 1,English,female,https://static.heygen.ai/voice_preview/fd3b279ab3c54e88b233ff74fde449c0.mp3,N/A,True
1e9ebfe8ed6f422db8e434fe0611ab1f,Jacob 1,English,male,https://static.heygen.ai/voice_preview/9f6bff044514421ba0949fcef55ef289.mp3,N/A,True
2057df31d66748ed93fb42afc4003925,Lea Inside — beige top,English,female,https://static.heygen.ai/voice_preview/a9700f8b1dec438eb1813f89608ac023.mp3,N/A,True
2200cbba40b748218a91441bef2b5247,Kim gym walking,English,female,https://static.heygen.ai/voice_preview/31a8d09f8e0a424f9640d3b1f9e49e9a.mp3,N/A,True
27052310731f4bc9a4b7dedc06259f11,Eliza 3,English,female,https://static.heygen.ai/voice_preview/6f52c0b2e044430eb87fbfa6a8da954e.mp3,N/A,True
27b81a68037c4938b32cac09789d7781,Ariella 2,English,female,https://static.heygen.ai/voice_preview/2dc21769db85421e8349c1ce6e02649e.mp3,N/A,True
29ad2f70df7b4ca5af9972e43c1e2337,Becca 2,English,female,https://static.heygen.ai/voice_preview/ec888b86625444c59958eb670b61fab4.mp3,N/A,True
29da28567b304f99a0e3811772bf3295,Janelle 2,English,female,https://static.heygen.ai/voice_preview/374dad38d3554294b608a83f8b1268e5.mp3,N/A,True
29e5af5f7dd14b8e81fd87c777c8144b,Tim in car,English,male,https://static.heygen.ai/voice_preview/58bb0e7bf5e347c5a20358d7f424fe35.mp3,N/A,True
2c224742cd814e0dacb0e599604083ec,Stella 4,English,female,https://static.heygen.ai/voice_preview/be7d878ca5e848a7ae87d31d7ed24119.mp3,N/A,True
309fde3fb4694adc8d3f831f558bf4fd,Becca 3,English,female,https://static.heygen.ai/voice_preview/f1e2220f19ab48ab8cc4c8a1b2c51796.mp3,N/A,True
30d247cbabd84624bf0ff91dd5589227,Brody 1,English,male,https://static.heygen.ai/voice_preview/01d32755e2344bd989a4c66cfed2e481.mp3,N/A,True
ccf05082198240f18053e57ac1dc2b5c,Jackson - Narration,English,male,https://static.heygen.ai/voice_preview/Xq8odYA7oSdemnkrrNxv9K.mp3,N/A,True
1dd7b9b9008647fcbaf3a033858c47cf,Jackson - Narration - Angry 😡,English,male,N/A,N/A,True
232e3bb29f3b45d695f873503af7068c,Scarlett - Professional,English,female,https://static.heygen.ai/voice_preview/gp5RLjAtsywQ3XdU4khisX.mp3,N/A,True
d36f8d1c27054f7baa52c216ad874d16,Alexander - Narration,English,male,https://static.heygen.ai/voice_preview/eSxLsT26vJFS7aomV3aX9X.mp3,N/A,True
9169e484eb0740b286ef8a679d78fa3f,Glenn-Natural,English,male,https://static.heygen.ai/voice_preview/AqYCGxK5CxXfGWjBDLyjch.mp3,N/A,True
3a50a58bf6ac4707a34d1f51dbe9fb36,Lester-Natural,English,male,https://static.heygen.ai/voice_preview/Sk3qbPC75xTKTbha8RtFTA.mp3,N/A,True
cac876fea7c541e7a634a9b386ee3b53,Levi - Friendly,English,male,https://static.heygen.ai/voice_preview/XAaEPdKfrho2rmXVqi8M6M.mp3,N/A,True
3df9f559da8d4f888bc497f62a7078d2,Claire - Cheerful,English,female,https://static.heygen.ai/voice_preview/ENvqqe6JcDXUHWPZvE8E4.mp3,N/A,True
c8f228e9ead44542829eb87d51420fbf,Charlotte - Narration,English,female,https://static.heygen.ai/voice_preview/hF2vCwDV6mPojTnvvHva24.mp3,N/A,True
dea92eeb96984004b5a04dd656d3ef9f,Dylan - Cheerful,English,male,https://static.heygen.ai/voice_preview/bqCoKYFgQMFDnCvmU5BjpU.mp3,N/A,True
4398ced268aa4707a5b6222819f05a6f,Caleb-Cheerful,English,male,https://static.heygen.ai/voice_preview/vxLRnPCPixRPaNQz8vB2qd.mp3,N/A,True
3a87612e2cd14705a3b419f959e8120b,Douglas-Professional,English,male,https://static.heygen.ai/voice_preview/gHt2VDM4GPdkqWnG2jzzsY.mp3,N/A,True
6e51a203c3e74398ae8046f3c320abf6,Samuel-Narration,English,male,https://static.heygen.ai/voice_preview/TuVCqyvCGvbEGA9JkFkaFY.mp3,N/A,True
afab75da785b4a42b6fcc5ad282d8fa9,Warren-Narration,English,male,https://static.heygen.ai/voice_preview/X8AszKmeDFDaCA9Gkr4tqL.mp3,N/A,True
c028be6858d04ee79c12a2209ab47bf8,Hailey - Calm,English,female,https://static.heygen.ai/voice_preview/M4XBjtiH4yaz9GQhXHtSnV.mp3,N/A,True
b3150d405d374dd99e569282ee68fa21,Mason - Natural,English,male,https://static.heygen.ai/voice_preview/8ybzJogfVPFiZL9kfUN4g3.mp3,N/A,True
a12d857b0424427ea109213dc373c618,Kenneth - Natural,English,male,https://static.heygen.ai/voice_preview/TMMLHLXFCCX3d9wv7pfHQJ.mp3,N/A,True
e9caf49d7f8e4fbeac1919c3dee72dd5,Jeffery-Natural,English,male,https://static.heygen.ai/voice_preview/Fhr6aCxMMN76FweQrYUzL9.mp3,N/A,True
a56a4fa01bc94c79be13f9803dfb5721,Audrey - Cheerful,English,female,https://static.heygen.ai/voice_preview/FmbRdxCQTcBFnrczYfJFmD.mp3,N/A,True
71c663964e82485eabca1f4aedd7bfc1,Troy-Natural,English,male,https://static.heygen.ai/voice_preview/Qs6kFXo4t3TetRQS5AYb6F.mp3,N/A,True
6648fd92bcba41df809a01712faf9a4a,Harry - Narration,English,male,https://static.heygen.ai/voice_preview/Q8bBCXxNPuwnZKixnNHawf.mp3,N/A,True
23e526605d744f66b85a7eb5116db028,Ethan - Professional,English,male,https://static.heygen.ai/voice_preview/bFtUTV3c3Hiew3NbXnmQYN.mp3,N/A,True
f86f4645a6164198a7f35c7255fcb0d1,Arnold - Cheerful,English,male,https://static.heygen.ai/voice_preview/iSgRx3f8nZevE25EEBaH4B.mp3,N/A,True
cd05d8c2c52444fbbbbbe16d86734464,Julian - Narration,English,male,https://static.heygen.ai/voice_preview/dcvPwsn8tLtJrosBrufgxk.mp3,N/A,True
3fb832c2f0f24a0d839b52bd087301a3,Sophia - Narration - Friendly 😊,English,female,N/A,N/A,True
25ecd686af554bfd8007b6a95210f776,Adam - Natural,English,male,https://static.heygen.ai/voice_preview/nXc2bvzC9srTpkvCtyATPn.mp3,N/A,True
707375bffbb6443ca99ec8f81459738f,Grace - Natural,English,female,https://static.heygen.ai/voice_preview/jGVaobvjJGySAFFFF6BS6Z.mp3,N/A,True
077ab11b14f04ce0b49b5f6e5cc20979,Paul - Natural,English,male,https://static.heygen.ai/voice_preview/k6dKrFe85PisZ3FMLeppUM.mp3,N/A,True
9cfe3785136147ea967c7632f52c8788,Benjamin - Professional,English,male,https://static.heygen.ai/voice_preview/THfjKiRjWcaDxtDgPbyrLc.mp3,N/A,True
c29568d0e4a54715bb62bb40daa67875,Alison - Cheerful,English,female,https://static.heygen.ai/voice_preview/ZQLzm4o75YDvt8uS33Lqbd.mp3,N/A,True
488e985a7bd249968612390c4e89f06c,Bruce - Natural,English,male,https://static.heygen.ai/voice_preview/8VvvHAfbLyDP3ZhYix4wVW.mp3,N/A,True
fe981119cd9c4e7fa41ba65466ef564a,Dean - Natural,English,male,https://static.heygen.ai/voice_preview/w4FoYdku4M9Fp2JYmLUdrT.mp3,N/A,True
52b62505407d4f369b9924c2afcdfe72,Roy - Natural,English,male,https://resource.heygen.ai/text_to_speech/locale=en-GBmodel=id=WHjTg4j6AU6sL7it9pTubX.mp3,N/A,True
575a8643634944a28761fcd34331d3fa,Dennis - Cheerful,English,male,https://static.heygen.ai/voice_preview/YpfMSycEaGKLyWZffnKsc7.mp3,N/A,True
d5e87b3c1778488697d8c35f50ff7a28,Keith - Cheerful,English,male,https://static.heygen.ai/voice_preview/s9TAzfFvQ5CwT97Airbvu8.mp3,N/A,True
086b225655694cd9ae60e712469ce474,Arthur - Natural,English,male,https://static.heygen.ai/voice_preview/au9cu3oknHoCTr3YtVjKAf.mp3,N/A,True
32d04c4bed314efeaf229f0472abda51,Ethan Cole,English,male,https://resource.heygen.ai/text_to_speech/7fyck9bbMa6XNgA4qd2tJA.mp3,N/A,True
3374660c07f24a80952b3d202320b792,Noble Nigel,English,male,https://resource.heygen.ai/text_to_speech/2zpEsf2ChadhntA4VPqWJi.mp3,N/A,True
338724abc7b7439787aefd17fb33d076,Chloe Rivers,English,female,https://resource.heygen.ai/text_to_speech/WqpcL5PWYyVcqaggtwGoZE.mp3,N/A,True
35659e86ce244d8389d525a9648d9c4a,Carter Lee,English,male,https://resource.heygen.ai/text_to_speech/AgsapwUXksaKsHNGAfrowk.mp3,N/A,True
3894820d45e54936ab4ca6377f1b2917,"Grace Parker
",English,female,https://resource.heygen.ai/text_to_speech/SD25ernm5a25zQvQQ59gvf.mp3,N/A,True
3f23eb4a01c94ee1b26dceadfbc0a4c8,Assertive Adam - Friendly 😊,English,male,N/A,N/A,True
489bb1c4b3d14470aacbb76d55a9761a,Ethan Cole,English,male,https://resource.heygen.ai/text_to_speech/7fyck9bbMa6XNgA4qd2tJA.mp3,N/A,True
4a948dabc9b5497aaff54d0a32e19683,Assertive Adam - Serious 😐,English,male,N/A,N/A,True
4d98f60e150446cfaf93105d0b74f863,Zane Brooks,English,male,https://resource.heygen.ai/text_to_speech/5VfLtbWW9sFdb3aastZth6.mp3,N/A,True
d9546fd289b744939b62f11b7fc71f55,Brooklyn,English,female,https://resource.heygen.ai/text_to_speech/K3AeXzCZctxMuEzt7tw7ZP.mp3,N/A,True
e06951e6f4b743af9df2f61e41607dad,Ethan Brooks,English,male,https://resource.heygen.ai/text_to_speech/qEUX3q3kKMZwA2wRbEgpHE.mp3,N/A,True
e19cfbce30de4b97ab4fffe384109434,Millennial Molly - Friendly 😊,English,female,N/A,N/A,True
e3f01ccc931744e195b90751bb9fc284,Pixie Piper,English,female,https://resource.heygen.ai/text_to_speech/UcxXLgANgEzZ7W9TqMadHc.mp3,N/A,True
e85b2b61d55a49d08ed15f4fd746c791,Spirited Suraj,English,male,https://resource.heygen.ai/text_to_speech/dMhF2ZxN4inWGrtuvxzUe3.mp3,N/A,True
e8ff093e516b44b88e3fc140f706ab3e,Jason - Broadcaster 🎙️,English,male,N/A,N/A,True
ea5493f87c244e0e99414ca6bd4af709,Millennial Molly - Excited 🤩,English,female,N/A,N/A,True
eaa83d12f51a4d90b6fae09bede5ffe9,Lively Liam - Excited 🤩,English,male,N/A,N/A,True
bc4703b3531d48abbced30ef86e3d67a,Miss Loreta,English,female,https://resource.heygen.ai/text_to_speech/YNfdps7wYPjv4pXEHmEsfQ.mp3,N/A,True
c0d88a28361d4391b80acb85673e1a8f,Zippy Zoe - Excited 🤩,English,female,N/A,N/A,True
c2d282c83e73494aa0681f9bd6742615,Valley Girl Vicky,English,female,https://resource.heygen.ai/text_to_speech/Nwb7eeZqFggK98C7MgTtL4.mp3,N/A,True
c397649d961f4a33b4e1a8720eecb943,Formal Fiona - Excited 🤩,English,female,N/A,N/A,True
c5db9eadde61460ea7e5cc62d41b31f2,Whispering Will,English,male,https://resource.heygen.ai/text_to_speech/Lg6k56UWxmajnyTeucDviA.mp3,N/A,True
c78587d22dfb428c8117ad38005142be,Stately Simon,English,male,https://resource.heygen.ai/text_to_speech/5JLM3Y7HA3p7uEnhzNHVdc.mp3,N/A,True
c7c398ea067c4f43a9d2e15dd7c59cf4,Spirited Sophie,English,female,https://resource.heygen.ai/text_to_speech/zSe2gzJZuttXtQYabphGe.mp3,N/A,True
c7d3fc95d60542fb9a1c27f05a2d0574,Zane the Zany,English,male,https://resource.heygen.ai/text_to_speech/2UWMwWMQrTdjbpLjdoJt7T.mp3,N/A,True
caf41d1ea2bd42c2ae0b61f90af817cd,Sage Silas,English,male,https://resource.heygen.ai/text_to_speech/cwFBs7gL8F5kLxhk67ffrC.mp3,N/A,True
cc24de74b21e4cef981e2dab2dc5c196,Jason,English,male,https://resource.heygen.ai/text_to_speech/6FUJjGHTNebjPJ7owfHp5K.mp3,N/A,True
cc992676c7474458931f01f98dd1607a,Alfie,English,male,https://resource.heygen.ai/text_to_speech/gxGzkt8cS8e4ADqERxaXod.mp3,N/A,True
cd13bc70c9444ab297f307bf3d767414,Evangeline Wilder - Friendly 😊,English,female,N/A,N/A,True
d0020dfd3ea8434ba31312037d47e46b,Zane the Zany - Excited 🤩,English,male,N/A,N/A,True
d0228e44ef6241c494221ce3b216f863,Jason - Friendly 😊,English,male,N/A,N/A,True
d3c60878751f46d88e9bbcdf2f8c0402,Sage Sawyer,English,male,https://resource.heygen.ai/text_to_speech/hX5HmGs34GR59wjQZ4FF3f.mp3,N/A,True
6de06709c78b466b8f0abb3d220307f8,Pixie Piper - Excited 🤩,English,female,N/A,N/A,True
6fac2e71fc1c481497a64cb4023d1f1e,Catalina - Professional,English,female,https://resource.heygen.ai/text_to_speech/locale=model=id=nokRBFRvCZCdG8v9FJitke.mp3,N/A,True
